,idx,mode_true,purpose_true,replaced_true,mode_pred,purpose_pred,replaced_pred,distance,user_id,top_pred,source,end_ts,end_fmt_time,end_loc,raw_trip,start_ts,start_fmt_time,start_loc,duration,start_place,end_place,cleaned_trip,inferred_labels,inferred_trip,expectation,confidence_threshold,expected_trip,user_input,start_local_dt_year,start_local_dt_month,start_local_dt_day,start_local_dt_hour,start_local_dt_minute,start_local_dt_second,start_local_dt_weekday,start_local_dt_timezone,end_local_dt_year,end_local_dt_month,end_local_dt_day,end_local_dt_hour,end_local_dt_minute,end_local_dt_second,end_local_dt_weekday,end_local_dt_timezone,_id,metadata_write_ts,mode_confirm,purpose_confirm,replaced_mode
610,310.0,shared_ride,shopping,shared_ride,shared_ride,shopping,shared_ride,7184.468513368015,d7a732f4-a864-4bcb-b8de-dfc8be242fb2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,360.0,,bech,,shared_ride,pick_drop_person,shared_ride,55826.86970741117,d7a732f4-a864-4bcb-b8de-dfc8be242fb2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,84.0,shared_ride,mall,shared_ride,shared_ride,marcos’s_home,shared_ride,4423.713794917958,d7a732f4-a864-4bcb-b8de-dfc8be242fb2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,361.0,,entertainment,,walk,disneyland,walk,3540.267394441948,d7a732f4-a864-4bcb-b8de-dfc8be242fb2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,71.0,shared_ride,,shared_ride,shared_ride,applebee’s,shared_ride,3791.8688227502143,d7a732f4-a864-4bcb-b8de-dfc8be242fb2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,118.0,bikeshare,home,bikeshare,pilot_ebike,home,bike,5131.338359486218,d7a732f4-a864-4bcb-b8de-dfc8be242fb2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,137.0,shared_ride,gas,shared_ride,shared_ride,home,shared_ride,6635.071553338689,d7a732f4-a864-4bcb-b8de-dfc8be242fb2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,91.0,shared_ride,home,shared_ride,shared_ride,home,shared_ride,8092.805037207617,d7a732f4-a864-4bcb-b8de-dfc8be242fb2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,122.0,pilot_ebike,work,bikeshare,bike,work,bike,5782.114685411223,d7a732f4-a864-4bcb-b8de-dfc8be242fb2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,111.0,shared_ride,home,shared_ride,shared_ride,city_market,shared_ride,9290.289180166168,d7a732f4-a864-4bcb-b8de-dfc8be242fb2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,126.0,shared_ride,shopping,shared_ride,shared_ride,marcos’s_home,shared_ride,813.8713049404809,d7a732f4-a864-4bcb-b8de-dfc8be242fb2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,139.0,shared_ride,subway,shared_ride,shared_ride,home,shared_ride,421.4874583891231,d7a732f4-a864-4bcb-b8de-dfc8be242fb2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,337.0,shared_ride,la_valentina,walk,shared_ride,shopping,shared_ride,42614.43548775736,d7a732f4-a864-4bcb-b8de-dfc8be242fb2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,44.0,shared_ride,,bikeshare,shared_ride,shopping,shared_ride,8199.746255106114,d7a732f4-a864-4bcb-b8de-dfc8be242fb2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,3.0,bikeshare,work,bikeshare,bikeshare,work,bikeshare,6290.118342913349,d7a732f4-a864-4bcb-b8de-dfc8be242fb2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,341.0,shared_ride,food,shared_ride,shared_ride,shopping,shared_ride,26018.102006001922,d7a732f4-a864-4bcb-b8de-dfc8be242fb2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,340.0,shared_ride,bech,shared_ride,shared_ride,shopping,shared_ride,25948.70428345937,d7a732f4-a864-4bcb-b8de-dfc8be242fb2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,82.0,walk,with_dog,walk,walk,home,walk,2975.119883670028,d7a732f4-a864-4bcb-b8de-dfc8be242fb2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,379.0,shared_ride,hotel,shared_ride,drove_alone,gas,shared_ride,274073.2360391549,d7a732f4-a864-4bcb-b8de-dfc8be242fb2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,138.0,shared_ride,hot_springs,shared_ride,shared_ride,home,shared_ride,98586.70710637183,d7a732f4-a864-4bcb-b8de-dfc8be242fb2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,356.0,shared_ride,gas,shared_ride,shared_ride,shopping,shared_ride,4889.529485238305,d7a732f4-a864-4bcb-b8de-dfc8be242fb2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,355.0,shared_ride,go_kart,shared_ride,shared_ride,shopping,shared_ride,35916.00000381947,d7a732f4-a864-4bcb-b8de-dfc8be242fb2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,359.0,shared_ride,bech,shared_ride,shared_ride,restaurant,shared_ride,46898.790526465506,d7a732f4-a864-4bcb-b8de-dfc8be242fb2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,232.0,shared_ride,marcos_home,shared_ride,shared_ride,marcos’s_home,shared_ride,5010.77593391592,d7a732f4-a864-4bcb-b8de-dfc8be242fb2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,81.0,shared_ride,shopping,no_travel,shared_ride,shopping,no_travel,6841.758624803518,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,529.0,walk,exercise,no_travel,shared_ride,exercise,no_travel,1116.3465130891225,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,444.0,shared_ride,work,no_travel,shared_ride,work,no_travel,5125.389737888111,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,446.0,pilot_ebike,work,walk,pilot_ebike,work,walk,11664.266662387625,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,257.0,pilot_ebike,home,no_travel,pilot_ebike,home,no_travel,4780.629221708296,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,1393.0,shared_ride,home,no_travel,shared_ride,home,no_travel,6370.336680478999,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,1365.0,shared_ride,shopping,walk,walk,entertainment,no_travel,747.9114931143596,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,1244.0,drove_alone,shopping,shared_ride,skateboard,entertainment,no_travel,978.440400749088,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,384.0,skateboard,meal,shared_ride,pilot_ebike,exercise,walk,1157.5046469935128,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,1275.0,pilot_ebike,work,no_travel,pilot_ebike,work,no_travel,3060.4988316285226,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,1002.0,skateboard,meal,shared_ride,pilot_ebike,shopping,shared_ride,752.7466498835822,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,538.0,pilot_ebike,work,no_travel,pilot_ebike,work,no_travel,7026.06669277864,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,829.0,pilot_ebike,work,no_travel,pilot_ebike,work,no_travel,8589.286207296971,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,168.0,pilot_ebike,shopping,skateboard,pilot_ebike,work,walk,281.929078081017,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,1287.0,pilot_ebike,shopping,no_travel,pilot_ebike,shopping,no_travel,2249.3241179866495,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,1284.0,pilot_ebike,meal,no_travel,pilot_ebike,work,no_travel,4102.659776350369,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,1439.0,pilot_ebike,work,walk,walk,at_work,no_travel,609.6885893645328,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,1202.0,pilot_ebike,exercise,walk,pilot_ebike,shopping,skateboard,588.8173914863011,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,707.0,pilot_ebike,exercise,skateboard,pilot_ebike,exercise,skateboard,450.1816107377195,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,520.0,pilot_ebike,exercise,skateboard,pilot_ebike,exercise,skateboard,1594.1824686304726,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,785.0,shared_ride,shopping,no_travel,shared_ride,shopping,no_travel,4049.355651360563,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,223.0,shared_ride,work,no_travel,shared_ride,work,no_travel,4154.91374088819,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,236.0,pilot_ebike,home,skateboard,pilot_ebike,work,no_travel,3049.2242633096926,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,732.0,pilot_ebike,at_work,no_travel,pilot_ebike,at_work,no_travel,5295.690915863215,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,783.0,shared_ride,work,shared_ride,shared_ride,work,no_travel,7040.214958170355,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,1427.0,shared_ride,home,no_travel,pilot_ebike,home,no_travel,6848.716601137862,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,228.0,pilot_ebike,work,walk,pilot_ebike,work,walk,9225.4979486803,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,521.0,shared_ride,exercise,no_travel,shared_ride,exercise,no_travel,5040.640294020448,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,1375.0,shared_ride,personal_med,no_travel,shared_ride,shopping,no_travel,4321.7285337554395,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,438.0,shared_ride,shopping,no_travel,pilot_ebike,at_work,no_travel,8440.087833016756,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,774.0,pilot_ebike,exercise,skateboard,pilot_ebike,exercise,skateboard,144.84878517016452,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,606.0,skateboard,exercise,drove_alone,pilot_ebike,exercise,no_travel,2664.179529577326,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,349.0,pilot_ebike,work,no_travel,pilot_ebike,work,no_travel,3438.1151603708454,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,1810.0,walk,home,no_travel,pilot_ebike,exercise,skateboard,382.52528058216177,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,1374.0,shared_ride,personal_med,no_travel,shared_ride,personal_med,no_travel,17039.337398040498,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,392.0,walk,at_work,no_travel,walk,at_work,no_travel,223.60235235131395,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,1441.0,pilot_ebike,home,no_travel,pilot_ebike,home,no_travel,3163.7453851251303,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,136.0,pilot_ebike,work,no_travel,pilot_ebike,work,no_travel,2981.289780263635,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,164.0,shared_ride,work,no_travel,pilot_ebike,at_work,no_travel,7093.188008577416,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,46.0,pilot_ebike,work,shared_ride,shared_ride,home,no_travel,8030.499576868157,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,209.0,shared_ride,work,no_travel,shared_ride,meal,no_travel,4173.914436903547,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,1410.0,pilot_ebike,shopping,no_travel,pilot_ebike,shopping,no_travel,3147.265546870771,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,407.0,pilot_ebike,work,no_travel,pilot_ebike,work,no_travel,9819.309739326683,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,207.0,pilot_ebike,exercise,no_travel,pilot_ebike,at_work,no_travel,699.8657589206481,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,118.0,shared_ride,work,no_travel,shared_ride,work,no_travel,7043.960381648278,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,1414.0,pilot_ebike,exercise,skateboard,pilot_ebike,exercise,skateboard,294.5109562899855,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,742.0,pilot_ebike,shopping,no_travel,pilot_ebike,shopping,no_travel,6420.463809024852,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,95.0,shared_ride,exercise,no_travel,shared_ride,shopping,no_travel,8434.181654476326,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,1824.0,drove_alone,pick_drop_person,no_travel,pilot_ebike,shopping,shared_ride,1476.4525041823647,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,615.0,skateboard,exercise,drove_alone,pilot_ebike,exercise,drove_alone,3177.1519414936333,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,1299.0,skateboard,exercise,no_travel,skateboard,entertainment,no_travel,10945.651855466762,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,1290.0,pilot_ebike,shopping,no_travel,shared_ride,shopping,no_travel,2711.1288735248168,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,391.0,shared_ride,work,no_travel,shared_ride,work,no_travel,6686.3396648188655,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,1057.0,pilot_ebike,work,walk,pilot_ebike,work,walk,293.7327882832838,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,77.0,pilot_ebike,work,no_travel,pilot_ebike,shopping,no_travel,2322.731864485908,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,259.0,pilot_ebike,at_work,no_travel,pilot_ebike,at_work,no_travel,772.1417372497357,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,123.0,pilot_ebike,exercise,skateboard,pilot_ebike,work,walk,9723.73849839838,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,758.0,shared_ride,shopping,no_travel,drove_alone,exercise,no_travel,6644.040786555671,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,519.0,pilot_ebike,home,no_travel,pilot_ebike,home,no_travel,3201.284176004565,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,264.0,pilot_ebike,exercise,walk,pilot_ebike,exercise,walk,1730.6987655653095,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,534.0,pilot_ebike,shopping,skateboard,shared_ride,exercise,no_travel,9650.403417982076,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,1424.0,shared_ride,pick_drop_person,no_travel,shared_ride,work,no_travel,2942.294573842553,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,206.0,pilot_ebike,exercise,no_travel,shared_ride,work,no_travel,7136.997203425573,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,1196.0,shared_ride,personal_med,no_travel,shared_ride,personal_med,no_travel,11513.732013819497,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,185.0,shared_ride,work,no_travel,shared_ride,work,no_travel,5198.62724310253,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,386.0,pilot_ebike,exercise,no_travel,shared_ride,work,no_travel,7029.695294728679,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,249.0,pilot_ebike,work,walk,pilot_ebike,work,walk,9845.473598740073,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,749.0,shared_ride,shopping,no_travel,shared_ride,shopping,drove_alone,2484.1227882248418,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,416.0,shared_ride,exercise,no_travel,shared_ride,exercise,no_travel,6193.6927475147495,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,45.0,pilot_ebike,work,walk,pilot_ebike,work,walk,331.5941604437645,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,780.0,pilot_ebike,exercise,skateboard,pilot_ebike,exercise,skateboard,267.0882512225789,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,125.0,shared_ride,work,no_travel,pilot_ebike,shopping,skateboard,693.3052051716032,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,1121.0,pilot_ebike,exercise,skateboard,pilot_ebike,exercise,no_travel,3513.7375189517893,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,292.0,pilot_ebike,at_work,no_travel,pilot_ebike,at_work,no_travel,709.5416895525498,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,784.0,shared_ride,home,no_travel,pilot_ebike,shopping,no_travel,6630.748465039904,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,51.0,shared_ride,shopping,no_travel,shared_ride,shopping,no_travel,8846.570330616045,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,832.0,pilot_ebike,work,walk,pilot_ebike,work,walk,2080.5883239792784,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,239.0,pilot_ebike,at_work,no_travel,pilot_ebike,at_work,no_travel,7186.131385646549,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,217.0,pilot_ebike,work,walk,pilot_ebike,work,walk,9210.561031837897,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,415.0,shared_ride,work,no_travel,shared_ride,work,no_travel,7182.198709632293,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,1992.0,drove_alone,work,no_travel,shared_ride,shopping,no_travel,9247.533563477726,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,1066.0,walk,at_work,no_travel,walk,at_work,no_travel,4735.134664459655,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,449.0,pilot_ebike,work,shared_ride,shared_ride,shopping,no_travel,4264.661226901628,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,985.0,shared_ride,work,no_travel,shared_ride,work,no_travel,2892.5023596297915,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,756.0,shared_ride,pick_drop_person,no_travel,skateboard,exercise,no_travel,307.63012400746425,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,1201.0,pilot_ebike,home,no_travel,pilot_ebike,home,no_travel,5182.359031309076,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,1381.0,pilot_ebike,work,walk,pilot_ebike,at_work,no_travel,149.69737586663194,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,220.0,walk,entertainment,no_travel,walk,entertainment,no_travel,723.8411470666564,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,1048.0,walk,at_work,no_travel,walk,at_work,no_travel,5865.6482957897515,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,611.0,skateboard,exercise,no_travel,shared_ride,entertainment,no_travel,1455.3621594264105,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,762.0,pilot_ebike,exercise,skateboard,pilot_ebike,exercise,skateboard,150.34951782681176,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,982.0,shared_ride,meal,walk,pilot_ebike,home,no_travel,7140.506903421005,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,1828.0,drove_alone,shopping,no_travel,pilot_ebike,home,no_travel,3044.7630134563456,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,397.0,walk,at_work,no_travel,pilot_ebike,work,walk,317.74780867164884,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,310.0,shared_ride,exercise,no_travel,pilot_ebike,work,walk,9255.969362186126,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,1233.0,shared_ride,work,no_travel,shared_ride,work,no_travel,5618.258970676306,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,286.0,pilot_ebike,work,walk,pilot_ebike,work,walk,12891.468865829389,e192b8a0-0b6c-4222-9685-1c93785deaf7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
